"","revenue","vote_average","genre.1","genre.2","genre.3","Director","actor.1","actor.2","actor.3","Action","Adventure","Animation","Comedy","Crime","Drama","Family","Fantasy","History","Horror","Music","Mystery","Romance","Science.Fiction","Thriller","War","Western"
"2750",65977295,5.4,"Action","Adventure","Comedy","Joel Schumacher","Anthony Hopkins","Chris Rock","Peter Stormare","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2751",179033791,6.4,"Comedy","Western","NULL","Ron Underwood","Billy Crystal","Daniel Stern","Bruno Kirby","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2752",9705840,7.1,"Drama","NULL","NULL","Destin Daniel Cretton","Brie Larson","Woody Harrelson","Naomi Watts","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2753",81000000,5.5,"Adventure","Comedy","Family","Brian Levant","Cuba Gooding Jr.","James Coburn","M. Emmet Walsh","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"2754",7000000,7.5,"Drama","Mystery","Thriller","Alfred Hitchcock","Ingrid Bergman","Gregory Peck","Michael Chekhov","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"2755",40766041,6.3,"Adventure","Animation","Family","Simon Wells","Phillip Glasser","James Stewart","Erica Yohn","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"2756",6948633,5.2,"Adventure","Fantasy","Action","Richard Fleischer","Arnold Schwarzenegger","Brigitte Nielsen","Sandahl Bergman","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"2757",77947607,6.8,"Action","Science Fiction","Horror","Hideaki Anno","Hiroki Hasegawa","Yutaka Takenouchi","Satomi Ishihara","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0"
"2758",35991087,5.9,"Adventure","Comedy","Drama","Ken Kwapis","Robert Redford","Nick Nolte","Emma Thompson","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2759",9700000,6.2,"Action","Science Fiction","NULL","J. Lee Thompson","Roddy McDowall","Don Murray","Ricardo Montalban","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"2760",15556340,4.6,"Fantasy","Science Fiction","NULL","Russell Mulcahy","Christopher Lambert","Sean Connery","Virginia Madsen","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2761",63215872,6,"Action","Adventure","Drama","Robert Redford","Robert Redford","Meryl Streep","Tom Cruise","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2762",138700000,6.2,"Action","Adventure","Comedy","John Badham","Mel Gibson","Goldie Hawn","Joan Severance","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2763",14348529,5.8,"Comedy","NULL","NULL","Eric Lavaine","Lambert Wilson","Franck Dubosc","Florence Foresti","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2764",101332962,6.4,"Drama","NULL","NULL","Randall Wallace","Greg Kinnear","Kelly Reilly","Connor Corum","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2765",50752337,6.4,"Comedy","Family","NULL","Stephen Herek","Emilio Estevez","Joss Ackland","Lane Smith","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"2766",31794718,6.2,"Crime","Thriller","NULL","Clint Eastwood","Clint Eastwood","Jeff Daniels","Anjelica Huston","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0"
"2767",80640528,6.8,"Comedy","Drama","Romance","Norman Jewison","Cher","Nicolas Cage","Vincent Gardenia","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
"2768",427418,6.5,"Drama","Thriller","NULL","Jim Mickle","Michael C. Hall","Don Johnson","Sam Shepard","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"2769",9524340,7,"Comedy","Drama","Fantasy","Michel Gondry","Gael García Bernal","Charlotte Gainsbourg","Miou-Miou","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0"
"2770",12000000,7.2,"Music","Comedy","Romance","Howard Hawks","Jane Russell","Marilyn Monroe","Charles Coburn","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0"
"2771",49364621,6.1,"Adventure","Comedy","Romance","Amy Heckerling","Chevy Chase","Beverly D'Angelo","Dana Hill","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0"
"2772",88036683,6.7,"Drama","Thriller","NULL","Curtis Hanson","Annabella Sciorra","Rebecca De Mornay","Matt McCoy","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"2773",13167232,6.1,"Action","Comedy","Horror","Stephen Herek","Dee Wallace","M. Emmet Walsh","Billy Green Bush","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2774",2000000,7.5,"Horror","NULL","NULL","James Whale","Boris Karloff","Colin Clive","Valerie Hobson","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2775",104324083,5.6,"Action","Thriller","NULL","Geoff Murphy","Steven Seagal","Eric Bogosian","Everett McGill","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"2776",11724119,5.8,"Comedy","NULL","NULL","Pedro Almodóvar","Antonio Banderas","Penélope Cruz","Javier Cámara","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2777",14182492,6.8,"Horror","NULL","NULL","John Carpenter","Donald Pleasence","Lisa Blount","Victor Wong","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2778",43967255,6.8,"Adventure","Drama","NULL","Boaz Yakin","Thomas Haden Church","Josh Wiggins","Lauren Graham","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2779",24188922,6.5,"Drama","Thriller","NULL","Doug Liman","Naomi Watts","Sean Penn","Ty Burrell","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"2780",41863726,5.5,"Comedy","NULL","NULL","Anne Fletcher","Seth Rogen","Barbra Streisand","Yvonne Strahovski","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2781",3142154,6.3,"Mystery","Comedy","Crime","Rob Minkoff","Patrick Dempsey","Ashley Judd","Tim Blake Nelson","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0"
"2782",64076736,6.5,"Action","Drama","History","Wong Kar-wai","Tony Leung Chiu-Wai","Zhang Ziyi","Chang Chen","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"2783",100860818,6.4,"Drama","Thriller","Mystery","Edward Zwick","Denzel Washington","Meg Ryan","Lou Diamond Phillips","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0"
"2784",53431158,6.1,"Family","Comedy","Animation","Nick Park","Eddie Redmayne","Tom Hiddleston","Maisie Williams","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"2785",11833696,6.7,"Comedy","NULL","NULL","Woody Allen","Woody Allen","Louise Lasser","Carlos Montalbán","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2786",132675402,5.7,"Comedy","NULL","NULL","Adam Shankman","Steve Martin","Queen Latifah","Eugene Levy","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2787",27105095,5.6,"Horror","Thriller","NULL","William Brent Bell","Jon Foster","Samaire Armstrong","Frankie Muniz","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0"
"2788",1749201,6,"Drama","Romance","NULL","Paul Haggis","Liam Neeson","Mila Kunis","James Franco","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"2789",125728258,6.3,"Comedy","NULL","NULL","Bob Clark","Dan Monahan","Mark Herrier","Wyatt Knight","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2790",6800000,6.7,"Western","NULL","NULL","Ted Post","Clint Eastwood","Inger Stevens","Ed Begley","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2791",10898293,4.7,"Horror","Thriller","NULL","Greg McLean","Kevin Bacon","Radha Mitchell","David Mazouz","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0"
"2792",54744738,4.9,"Action","NULL","NULL","Renny Harlin","Sylvester Stallone","Burt Reynolds","Kip Pardue","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2793",14567883,6.1,"Action","Science Fiction","NULL","Paul W. S. Anderson","Kurt Russell","Jason Scott Lee","Jason Isaacs","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"2794",1986615,7.4,"Drama","Thriller","Mystery","Atom Egoyan","Christopher Plummer","Martin Landau","Dean Norris","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0"
"2795",24748670,6.5,"Drama","Thriller","NULL","Gavin Hood","Jake Gyllenhaal","Reese Witherspoon","Peter Sarsgaard","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"2796",38629478,4.9,"Crime","Mystery","Thriller","Michael Caton-Jones","Sharon Stone","David Morrissey","Charlotte Rampling","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0"
"2797",48585416,4.3,"Thriller","Science Fiction","NULL","Jeremiah S. Chechik","Ralph Fiennes","Uma Thurman","Sean Connery","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"2798",78568977,6.7,"Action","Drama","Fantasy","Zhang Yimou","Chow Yun-Fat","Gong Li","Jay Chou","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
"2799",20079850,6.6,"Drama","Comedy","Romance","Ben Stiller","Winona Ryder","Ben Stiller","Janeane Garofalo","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
"2800",76578911,6.2,"Comedy","NULL","NULL","Charles Shyer","Steve Martin","Diane Keaton","Martin Short","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2801",65784503,5.3,"Comedy","NULL","NULL","Bobby Farrelly","Matt Damon","Greg Kinnear","Eva Mendes","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2802",107198790,6.1,"Action","Drama","Thriller","Philip Kaufman","Sean Connery","Wesley Snipes","Tia Carrere","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"2803",4001121,6.7,"Drama","Music","NULL","Todd Haynes","Cate Blanchett","Heath Ledger","Julianne Moore","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0"
"2804",21786738,6.4,"Drama","Romance","NULL","Wong Kar-wai","Norah Jones","Jude Law","David Strathairn","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"2805",61347797,6.2,"Action","Comedy","Crime","Brett Ratner","Pierce Brosnan","Salma Hayek","Woody Harrelson","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"2806",3453043,6.4,"Action","Comedy","NULL","Jonathan Lynn","Bill Nighy","Emily Blunt","Rupert Grint","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2807",63000000,6.5,"Comedy","NULL","NULL","Ivan Reitman","Kevin Kline","Sigourney Weaver","Frank Langella","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2808",8247943,6.4,"Horror","Science Fiction","NULL","Chuck Russell","Kevin Dillon","Shawnee Smith","Donovan Leitch","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0"
"2809",5596708,8.1,"Drama","NULL","NULL","Walter Salles","Fernanda Montenegro","Vinícius de Oliveira","Marília Pêra","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2810",28200000,7,"Adventure","Science Fiction","NULL","Richard Fleischer","Kirk Douglas","James Mason","Paul Lukas","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"2811",26576000,6,"Romance","Drama","NULL","Olivier Dahan","Nicole Kidman","Milo Ventimiglia","Paz Vega","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"2812",8038508,7.1,"Thriller","Horror","NULL","David Cronenberg","Jeremy Irons","Geneviève Bujold","Heidi von Palleske","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0"
"2813",566006,5.6,"Romance","Drama","NULL","Terrence Malick","Christian Bale","Cate Blanchett","Natalie Portman","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"2814",21284514,6.6,"Drama","Comedy","Crime","Gus Van Sant","Nicole Kidman","Matt Dillon","Joaquin Phoenix","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0"
"2815",111996,5.9,"Comedy","NULL","NULL","Peter Bogdanovich","Owen Wilson","Imogen Poots","Kathryn Hahn","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2816",25000000,6.2,"Horror","NULL","NULL","Wes Craven","Martin Speer","Russ Grieve","John Steadman","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2817",78000586,5.2,"Horror","Mystery","Thriller","Renny Harlin","Stellan Skarsgård","Izabella Scorupco","James D'Arcy","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0"
"2818",4882577,6.5,"Drama","NULL","NULL","John Wells","Ben Affleck","Tommy Lee Jones","Chris Cooper","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2819",4073489,6.8,"Drama","History","NULL","Mick Jackson","Rachel Weisz","Tom Wilkinson","Timothy Spall","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"2820",22551000,7.1,"Drama","Comedy","Romance","Kenneth Branagh","Kenneth Branagh","Richard Briers","Michael Keaton","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
"2821",12600000,7.1,"Crime","Thriller","Horror","Alfred Hitchcock","Jon Finch","Barry Foster","Barbara Leigh-Hunt","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0"
"2822",20311536,6.4,"Horror","Mystery","Thriller","William Brent Bell","Katie Holmes","Christopher Convery","Owain Yeoman","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0"
"2823",12206028,5.4,"Action","Crime","Mystery","Dominic Sena","Kate Beckinsale","Gabriel Macht","Tom Skerritt","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0"
"2824",37317558,6.7,"Drama","Romance","Comedy","Frank Darabont","Jim Carrey","Martin Landau","Laurie Holden","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
"2825",3148182,6.8,"Drama","Romance","NULL","James Gray","Joaquin Phoenix","Gwyneth Paltrow","Isabella Rossellini","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"2826",18564613,6.9,"Family","Science Fiction","Adventure","Randal Kleiser","Joey Cramer","Paul Reubens","Cliff DeYoung","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2827",56666667,7.7,"Comedy","Drama","Romance","Stanley Kramer","Spencer Tracy","Sidney Poitier","Katharine Hepburn","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
"2828",25052000,6.6,"Drama","Action","Western","Lawrence Kasdan","Kevin Costner","Dennis Quaid","Gene Hackman","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1"
"2829",18671317,7.1,"Drama","History","War","Brian De Palma","Michael J. Fox","Sean Penn","Don Harvey","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0"
"2830",28744356,6.8,"Romance","Science Fiction","NULL","John Carpenter","Jeff Bridges","Karen Allen","Charles Martin Smith","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0"
"2831",33736689,7.9,"Drama","NULL","NULL","Mike Nichols","Elizabeth Taylor","Richard Burton","George Segal","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2832",90614445,6,"Adventure","Drama","NULL","John Guillermin","Jeff Bridges","Jessica Lange","Charles Grodin","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2833",116400000,6.6,"Comedy","NULL","NULL","Hugh Wilson","Goldie Hawn","Bette Midler","Diane Keaton","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2834",59468275,4.6,"Comedy","Family","Romance","Brian Levant","Mark Addy","Stephen Baldwin","Kristen Johnston","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0"
"2835",95311434,7.4,"Drama","History","War","Zhang Yimou","Christian Bale","Ni Ni","Tong Dawei","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0"
"2836",57059003,6.4,"Comedy","Drama","Family","John Huston","Albert Finney","Carol Burnett","Ann Reinking","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0"
"2837",4505922,6.9,"Comedy","NULL","NULL","Doug Liman","Jon Favreau","Vince Vaughn","Ron Livingston","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2838",31672907,6.8,"Comedy","NULL","NULL","Mel Brooks","Mel Brooks","Dom DeLuise","Madeline Kahn","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2839",342183,7.3,"Drama","NULL","NULL","Roman Polanski","Emmanuelle Seigner","Mathieu Amalric","NULL","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2840",8220215,7.4,"Comedy","Drama","Romance","Ferzan Özpetek","Nicole Grimaudo","Riccardo Scamarcio","Alessandro Preziosi","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
"2841",78146652,5.9,"Romance","Comedy","Crime","Tony Gilroy","Clive Owen","Julia Roberts","Paul Giamatti","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0"
"2842",127814609,7.2,"Action","Adventure","Drama","John Woo","Tony Leung Chiu-Wai","Takeshi Kaneshiro","Zhang Fengyi","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2843",50159144,6.7,"Drama","Action","Thriller","Jonathan Mostow","Kurt Russell","J.T. Walsh","Kathleen Quinlan","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"2844",41744718,5.5,"Adventure","Action","Comedy","John Huston","David Niven","Peter Sellers","Ursula Andress","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2845",97529550,6.4,"Comedy","Romance","NULL","Michael Hoffman","Michelle Pfeiffer","George Clooney","Mae Whitman","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0"
"2846",30991660,7.2,"Drama","Romance","Thriller","Pedro Almodóvar","Penélope Cruz","Lluís Homar","Blanca Portillo","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0"
"2847",528428,7.3,"Drama","NULL","NULL","Jean-Luc Godard","Brigitte Bardot","Michel Piccoli","Jack Palance","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2848",8821329,5.5,"Action","Adventure","Animation","Kevin Munroe","James Arnold Taylor","David Kaye","Armin Shimerman","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2849",14051384,5.3,"Music","Action","Comedy","John Landis","Dan Aykroyd","John Goodman","Joe Morton","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0"
"2850",31670620,6.8,"Drama","Romance","NULL","Chris Columbus","Anthony Rapp","Adam Pascal","Rosario Dawson","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"2851",30112050,6,"Adventure","Comedy","Family","Nick Castle","Damon Wayans","Orlando Brown","Michael Ironside","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"2852",14063331,6.1,"Science Fiction","Thriller","NULL","David Twohy","Charlie Sheen","Lindsay Crouse","Richard Schiff","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"2853",28900000,7.5,"War","Action","NULL","J. Lee Thompson","Gregory Peck","David Niven","Anthony Quinn","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"2854",22942221,5.6,"Action","Crime","Drama","Nimród Antal","Columbus Short","Laurence Fishburne","Skeet Ulrich","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"2855",58500000,5.6,"Action","Comedy","Thriller","Renny Harlin","Jackie Chan","Johnny Knoxville","Fan Bingbing","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0"
"2856",3727746,5.4,"Drama","Romance","NULL","Angelina Jolie","Angelina Jolie","Brad Pitt","Mélanie Laurent","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"2857",4453524,6,"Romance","Comedy","NULL","Marc Lawrence","Hugh Grant","Marisa Tomei","Bella Heathcote","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0"
"2858",9995168,6.7,"Romance","Comedy","Drama","Luc Besson","Jamel Debbouze","Rie Rasmussen","Gilbert Melki","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
"2859",10000000,8,"Drama","History","NULL","Stanley Kramer","Spencer Tracy","Burt Lancaster","Richard Widmark","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"2860",46115383,5.8,"Comedy","NULL","NULL","Tyler Perry","Tyler Perry","Patrice Lovely","Cassi Davis","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2861",3425664,6.5,"Drama","Romance","NULL","Justin Chadwick","Alicia Vikander","Dane DeHaan","Judi Dench","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"2862",62548947,6.9,"Romance","Crime","Drama","Neil Jordan","Stephen Rea","Jaye Davidson","Miranda Richardson","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0"
"2863",21706101,7.2,"Comedy","Drama","Crime","Robert Altman","Tim Robbins","Greta Scacchi","Fred Ward","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0"
"2864",18317151,6.6,"Comedy","Music","Drama","Jake Kasdan","John C. Reilly","Jenna Fischer","Raymond J. Barry","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0"
"2865",967000,5.1,"Crime","Drama","Action","Dwight H. Little","Jon Foo","Kelly Overton","Cary-Hiroyuki Tagawa","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"2866",107879496,6.6,"Comedy","Drama","Romance","Rob Reiner","Michael Douglas","Annette Bening","Michael J. Fox","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
"2867",319285,6.4,"Drama","Thriller","NULL","Craig Zobel","Ann Dowd","Dreama Walker","Pat Healy","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"2868",65270477,4.9,"Action","Adventure","Comedy","Frederik Du Chau","Jason Lee","Peter Dinklage","James Belushi","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2869",15071,6.4,"Comedy","Drama","Romance","Andrew Fleming","Evan Rachel Wood","Scott Speedman","J.K. Simmons","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
"2870",29450919,6.4,"Drama","Fantasy","Horror","Steven Spielberg","Dan Aykroyd","Albert Brooks","Scatman Crothers","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0"
"2871",5926410,6.4,"Thriller","Crime","Mystery","Brad Anderson","Woody Harrelson","Emily Mortimer","Kate Mara","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0"
"2872",7864905,5.8,"Drama","NULL","NULL","Jaume Collet-Serra","Kuno Becker","Stephen Dillane","Anna Friel","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2873",8025872,5.6,"Comedy","Horror","NULL","Tobe Hooper","Dennis Hopper","Caroline Williams","Jim Siedow","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2874",28733290,6.5,"Adventure","Science Fiction","Action","Nick Castle","Lance Guest","Catherine Mary Stewart","Suzanne Snyder","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"2875",2514478,6.4,"Comedy","Animation","Music","Patrice Leconte","Bernard Alane","Isabella Spade","Kacey Mottet Klein","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0"
"2876",43545364,6.9,"Drama","NULL","NULL","McG","Matthew McConaughey","Matthew Fox","Anthony Mackie","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2877",8175346,6.1,"Crime","Drama","Thriller","John Badham","Johnny Depp","Courtney Chase","Charles S. Dutton","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0"
"2878",5,7.7,"Drama","Romance","NULL","Elia Kazan","James Dean","Julie Harris","Raymond Massey","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"2879",38307627,6.8,"Drama","NULL","NULL","Craig Gillespie","Jon Hamm","Bill Paxton","Lake Bell","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2880",5364858,5.5,"Horror","NULL","NULL","George A. Romero","Michelle Morgan","Joshua Close","Shawn Roberts","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2881",31899000,6.9,"Mystery","Thriller","NULL","Brian De Palma","Michael Caine","Angie Dickinson","Nancy Allen","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0"
"2882",646946,5,"Mystery","Thriller","NULL","Marc Forster","Blake Lively","Jason Clarke","Ahna O'Reilly","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0"
"2883",9479718,5.2,"Drama","Thriller","NULL","John Curran","Robert De Niro","Edward Norton","Milla Jovovich","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"2884",34234008,6,"Drama","Action","Thriller","William Friedkin","Tommy Lee Jones","Benicio del Toro","Connie Nielsen","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"2885",7535331,6.4,"Drama","Mystery","NULL","John Madden","Gwyneth Paltrow","Anthony Hopkins","Jake Gyllenhaal","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2886",50750000,7.2,"Drama","History","War","Richard Attenborough","Dirk Bogarde","James Caan","Michael Caine","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0"
"2887",450275,6.1,"Horror","Thriller","Crime","Ben Wheatley","Neil Maskell","MyAnna Buring","Harry Simpson","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0"
"2888",7000000,7,"Comedy","Crime","NULL","Alfred Hitchcock","Edmund Gwenn","John Forsythe","Shirley MacLaine","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"2889",222559,6.9,"Drama","Thriller","NULL","Paul Thomas Anderson","Philip Baker Hall","Gwyneth Paltrow","John C. Reilly","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"2890",23727301,6.7,"Comedy","Drama","Romance","Cédric Klapisch","Romain Duris","Kelly Reilly","Audrey Tautou","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
"2891",34566746,7,"Thriller","NULL","NULL","Roger Donaldson","Kevin Costner","Bruce Greenwood","Steven Culp","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"2892",33692510,8.4,"Comedy","Drama","Romance","Simon Curtis","Milo Ventimiglia","Kevin Costner","Amanda Seyfried","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
"2893",49078000,5.9,"Thriller","Crime","Action","James McTeigue","Gabrielle Union","Billy Burke","Richard Cabral","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0"
"2894",9200168,5.6,"Drama","Romance","NULL","Roger Michell","Rachel Weisz","Sam Claflin","Holliday Grainger","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"2895",30668,5.5,"Horror","Science Fiction","Thriller","Barry Levinson","Kristen Connolly","Will Rogers","Michael Beasley","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0"
